tweet_id_customer,text_customer,text_brand
498367,"@AmazonHelp Following up on this, I spoke to someone via amazon chat for an HOUR and nothing he said he'd do has happened!",@136281 Oh no! That's certainly not what we hope to hear. What information was provided when you spoke with us about this? ^MB
2093962,@115850  Not much but still happy. https://t.co/WC777iGK9B,@618703 That's really good news. Heartiest congratulations from our end. ^CB
2279028,@AmazonHelp Your website/App are broken - I can't get to the final checkout screen in Safari/Chrome or the App! Help!,@662613 Oh goodness! I'm sorry for the troubles. We have no reports of an issue from our side. Are you receiving a certain error? ^AB
2273351,@115850 @115851 Sir this is absolute shit that your customer support is pathetic 3 consecutive orders and each order has some issues one guy told me that I will get solution by Saturday but today again got call and said they need 4 more days stealing money pathetic.,@661283 I'm sorry about the situation. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG
1301793,Hey @115830 please pay my seller funds which has been held for over 115 days! __email__ https://t.co/xQaKxa6IeO,@424233 So sorry for the frustration. Please call or chat with us here: https://t.co/u7y6X7ld4X ^BA
934317,"@AmazonHelp Ich hoffe auch, denn ich denke meine Prime Mitgliedschaft wohl zu überdenken.",@147125 Das wäre schade. Die anderen Primevorteile nutzt du nicht? (Der Versand muss trotzdem klappen) ^AN
436300,@115850 how much time does it take for the cash back of Amazon pay. When you order something using it.,@218630 Could you please help us with the details of the cash back you're referring to? ^NR
2856596,"Absolutely disgusted with service my partners had  @115830 tonight.sent 2 wrong blinds,now want us to spend £50 to return them but they don’t understand none of the couriers will collect due to size. Last person just hung up on her #crapservice","@793980 This is not the experience we want you to have! You should have received an e-mail with a survey at the bottom. If you fill out the survey, their direct manager would see this. Without revealing account info, can you tell us more about the issue, Marc? ^JP"
1552995,Amazonで注文しようとしたら決済方法の選択肢としてコンビニ払い出てこないんだけどなんで？,@480499 商品によって「コンビニ・ATM・ネットバンキング・電子マネー払い」がご利用いただけないことがございます。詳しくは以下のリンクのヘルプページをご参照ください。https://t.co/HcRnh8KN8O TN
101676,@AmazonHelp Hi tried what you said and it's still not working.,"@138275 Sorry for any inconvenience caused! With Twitter, we're unable to access your account information. Please, allow us to troubleshoot in real time via phone or chat here: https://t.co/JzP7hlA23B ^JE"
354434,@AmazonHelp Hi I got the email by 3AM but still there is no update after that !!!,@200257 Request you to write back to the email you've received from our team and we'll respond on the same. ^GK
2825659,Amazonさんから日本郵便ゆうパケットとかゆーやつで発送されたらしいんだけど、配達来た瞬間お家にいない場合ポストに突っ込まれるやつ？再配達きてくれるやつ？バッキバキに折られるの怖すぎるから誰か教えてほしいヽ(；▽；)ノヽ(；▽；)ノ,@787149 メール便でのお届けの場合は、ポスト投函を持って配達完了とさせていただいております。https://t.co/WrHMbukPG5 万が一問題があった際には、恐れ入りますが、カスタマーサービスにお問い合わせください。TN
1086787,"@AmazonHelp please help, I signed up for twitch prime, now I want to cancel the free trail but it won’t let me as there is no option to",@376348 You can cancel your Amazon Prime membership by following the steps on this link: https://t.co/2ZYEeb44aE ^AR
641773,"@AmazonHelp Thanks, I did. USPS told me how to get my package from the parcel locker and finally understood that the issue is that they didn’t leave me the key/left it in another person’s mailbox. They opened a case, but I have little confidence.","@272307 Thanks for keeping us in the loop! We want to make sure you receive your package, please let us know the outcome of the investigation! ^JO"
2419709,"@AmazonHelp No specific carrier, the last time was ups, this time USPS. I order stuff because I need them by the delivery dates but they end up late","@531310 As we're unable to view your order via Twitter, pls reach us here: https://t.co/hApLpMlfHN We'd like to look into this! ^AB"
1585050,@AmazonHelp Do you know what is a feedback and how works your website?,@487717 You can leave feedback about your order of books by contacting our customer support team here: https://t.co/hApLpMlfHN ^AJ
942211,@AmazonHelp Thank you. The package was delivered in the morning.,@343356 You're welcome. I'll be sure to pass your comments as feedback to our concerned team for review. ^GS
324412,hi @115850 i want to return a phone i bought from you guys but the app just says that Tech will help you.I wish to buy a diff phone instd.,@193279 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN
1707985,"@AmazonHelp Aun no, pero creo que me esperare al #Blackfriday, Una duda tienen fecha de caducidad las tarjetas regalo?","@517571 Jose, en el siguiente enlace: https://t.co/lqY9pLxu6B, podrás ver la información solicitada. ^VM"
2685182,I have an email from @AmazonHelp stating I will receive a 100 dollar credit but now I am refused the credit!!!,@161027 My team would like to look into this. Please provide your account details and any other information here: https://t.co/PiDSexYZAy ^KB
2884153,"@AmazonHelp I’ll be going on live chat after work, still need to discuss my parcel that was dumped in my garden, no card through the door, found it four days later after it had rained all week.","@133008 Hi Rachel, please let us know how you get on when you contact us via chat. We will do our best to help. ^JC."
347747,"@AmazonHelp It is delivered now, thanks.",@198814 Thank you for keeping us posted. Have a nice weekend. ^VH
1477988,@115821  @115851 I ordered some glasses and I was sent some womens Spanx... Like not cool. All I could do was laugh. Not 1 but 2 Spanx https://t.co/p3yTpZ9MEV,@463191 Oh no! I'm so sorry for the mix-up. See here for available return or replacement options: https://t.co/QG5XnKCLCv ^MB
1379922,People keep saying @115821 is taking over the world but they can't even get my shit to me on time so idk I'm not convinced,@441234 I'm sorry for the delay! Has the tracking updated here: https://t.co/Y5jpI9gRhE? ^RR
2830642,@AmazonHelp Never noticed as have never ever had this issue before! Normally huge amount of packaging And the box is damaged! Gutted,@752254 Do you care to provide us the link to the product's detail page so we can review the item and the shipping options available? ^AV
311603,@AmazonHelp A package meant for someone else was delivered to me by mistake. I've tried to contact then owner. How do I return to Amazon?,"@190407 Thanks for asking, and sorry for the mix up! You can request a label to ship it back to us here: https://t.co/j4dvWM9ouE. ^DW"
1460541,@AmazonHelp Danke 😄,@202605 Gerne ^NW
2804234,@AmazonHelp The latest Android one. There used to be a drawing pen option here https://t.co/d8s1AEus6N,"@782179 Hey, Harley! What Android device are you using? ^LA"
2288188,"@AmazonHelp No emails, no changes to the status",@664776 Thanks for the information. Please contact us here so we can take a closer look into this: https://t.co/EKXRLsnxJu ^GG
293284,@116928 pedido comprado el miércoles... Enviado el miércoles... A día de hoy no se ha entregado. #AsiNo,"@185861 Lamento el inconveniente, me podrías informar ¿Cuál es la fecha estimada de entrega de tu pedido? ^AZ"
276470,"@AmazonHelp HELP!! Hello, my amazon has been hacked.. I received an email change email and now I cannot access my account 😩",@182050 Apologies - Please reach out : https://t.co/zYVX1Qi29G (No sign in necessary) we will escalate your issue further. ^TP
965092,@AmazonHelp Please make sure this gets escalated and I receive a call.,"@326613 Sure, as you've shared your details we'll get back to you. ^HN"
1321942,Amazonで頼んだ商品が昨日届くはずだったんだけど届かないまま今日になり注文履歴確認しても｢10月17日にお届け予定｣｢発送済み｣の表示から変化がない……,@428599 ご迷惑をおかけしております。状況をお調べした上でご案内させていただきますので、恐れ入りますが、ご注文商品がAmazonが発送する商品の場合は、こちらのリンクよりカスタマーサービスにお問い合わせください。https://t.co/J6YEizo6qC TN
230016,"@AmazonHelp @115850 Fake address, fake t-shirt and no refund. What is this nonsense. #BoycottAmazon @118702 @4030 are much better than Amazon.","@170807 Apologies for the inconvenience, Kindly respond to the email you've received from us and we'll surely look into it.^KN"
661447,@AmazonHelp yes. yes.,@277602 I'm able to see the same thing you're seeing. The one sold by Amazon is due in stock on 11/29. You can also check availability and shipping options from other sellers here: https://t.co/QbEHopu58v ^JP
1570911,@AmazonHelp @115850 How this be gonna helpful for me? Huh,"@484397 I get your disappointment, Vinay. We are following up with your concern here: https://t.co/vQB7qRcYjJ. Request you to check.^NK"
984226,@AmazonHelp My Pls Cal me on my Cell No you Customer Care is Not Connecting to Person,@353238 'call me in 5 minutes' we'll be glad to help. (3/3) ^KA
1117989,@AmazonHelp I'm going to have to cancel it.,@383793 Please contact us here for support:  https://t.co/JzP7hlA23B ^AT
1364706,@116928 nunca me ha fallado con un envío y lo hace en el día más importante. Necesitaba una cosa urgente para hoy y se ha retrasado. https://t.co/hhfm8Q8K9v,"@437743 Hola, lamento mucho lo sucedido. ¿Recibiste algún correo electrónico sobre la situación con la entrega? ^LG"
1128071,@AmazonHelp In the end a lady told me that there is no need of manager for this issue. U have to wait...thats ridiculous.,"@385947 I get your concern, please provide your details through the link provided above and we shall get back to you on this. ^SH"
1255976,"これ注文して届いたのがこれ。
キーチェーンの付属のリングしかない気がするんだが…
あと納品書も入ってないし…
お の れ Amazon https://t.co/beOTRV62kw",@414471 ご迷惑をおかけしております。商品に不足がある等の問題があった場合、Amazonが発送する商品は返品・交換（可能な商品のみ）にて対応させていただいております。お手数ですが、リンクをご参照の上お手続きください。https://t.co/TYbxdUDknb TN
944144,@115821 it’s a good thing you have good customer service because your delivery is horrible. Never on time #amazonprime,@343869 This definitely isn't what we strive for! Have you noticed this happening more often with a specific carrier? ^ML
1312484,"@AmazonHelp So if it becomes a standard delivery, why call it prime?",@384147 feedback to the concerned team internally. 2/2 ^AP
2300294,Fuck @115821 They Fucking Locked My Account For No Goddam Reason. Just A Bunch Of Phony Ass Bitches.,@667636 Please reach out to an Account Specialist. They can be reached here: https://t.co/MzdwfZcHKc ^AF
956302,"@115821 If you could implement a proper working search field in your iOS app, that'd be great.","@329322 We'd like to assist! Can you tell us about any issues you're seeing, and which version of iOS you're currently using? ^JR"
226083,"@AmazonHelp des Liefertermins? 
Bevor der Artikel in den Versand geht ? (2)","@169978 Bei direkt von Amazon.de gekauften Artikeln hast du 30 Tage Rückgaberecht, also ja. Termin gibts, sobald wir mehr wissen. ^UK"
1604972,@119625 Best part is I can switch off subtitles and restart watching from where I left!,@492349 Happy to hear that you are enjoying our Amazon Video. 😇 What's on your binge watch list right now? ^HR
69841,"@116090 - Hi there, I contacted the store 4 business days ago but have not heard back. Is there a help email at amazon? I can't make a A-Z claim at this time.",@131814 Hello Julianne - I'm sorry to hear the seller hasn't responded. Please reach out to us by phone or chat so we can look into our options together in real-time: https://t.co/dNXwBZPiM6 ^GR
2154166,@AmazonHelp When I was placing the order it said Monday. Then I submit it and I get confirmation of Wednesday. Doesn’t make sense.,@266421 When you placed the order we sent an email confirming the delivery date. What was the delivery date we advised in this email AJ? ^SM
246421,@115850 You have decided to use the same #KaroMilkeTayyari campaign in Karnataka for @174528 ?Use Kannada to reach Kannadigas.No Hindi pls.,@174527 Your feedback is precious. I'll ensure to share them internally to work on. ^CB
2315697,@AmazonHelp Just whining into the void. Didn't expect the void to reply. :) Only a minor shipping delay. Will contact support if it doesn't arrive. Thx!,@671449 You can rely on us to help you out! Definitely give us a call if you need additional assistance. ^EB
566663,Amazonビデオで１日限定レンタルとかあるのね！ちょうど見たかったローグワンが対象で１００円だったから借りた(*´▽｀*)インターステラーもあったけどあれはそのうちプライムで見放題になりそう。,"@252859 Amazonビデオをご利用いただきありがとうございます！
ローグワン、ごゆっくりお楽しみください😊✨ YM"
1225199,"@AmazonHelp My bank account was charged £74 for prime service that I didn't request or authorised
Many emails &amp; problem remains. Any help?!!","@407436 I'm sorry for the unforeseen charge. For details on how to cancel Prime, please see here: https://t.co/ctQ5K03tBQ ^CO"
428976,"Amazon logistics Berlin sollte auch mal zuverlässige Zusteller casten 
MIT OHNE KLINGELPHOBIE 

#DHDL 

#DHDL","@217027 Hi, hast du gerade eine aktuelle Lieferung? Wir prüfen das dann gerne mal für dich. Gruß ^NW"
2166068,Fire TV Stick買ったから大画面でようつべもふーるーも見れる！！,"@635737 |´-`)ﾁﾗｯ　Fire TV Stickをお買い求めいただきありがとうございます！
大画面で色々お楽しみくださいませ📺✨ HM"
521720,@115821 is this what teach your customer service team.  When in doubt ignore the customer https://t.co/5Z83aZt3Sq,"@240454 Hmm, that is really odd. I apologize for this experience, that is frustrating! Please give us another chance. When you have a moment, please reach out to us here: https://t.co/hApLpM3Ejd  ^EA"
310547,"@AmazonHelp, my package was delivered to the wrong door. I had to walk across the apartment complex to retrieve it.",@190159 Thanks for contacting us on here. Who was the carrier that delivered your order: https://t.co/q4LAMZ3tbE? ^GG
451919,@115830 @122232 I'm due a delivery tomorrow but not 100% sure I'll be in. Would you leave with a neighbour if I wasn't in??,"@222181 This primarily depends on what your delivery preferences are or who the courier is. If you would like to review your options for setting unattended delivery preferences, please follow this link for more info: https://t.co/WfeLOS4Qxo ^WM"
1260621,"@AmazonHelp Yes, for sure..no one is doing that","@194893 In that case, please share your details with us here: https://t.co/GIJyeYqKE0 and we'll investigate this further. ^ZH"
2723971,アマゾンのプライム会員になんてなった記憶が無いのに勝手に入会されてるんですが？！！ブチ切れそう,@764056 Amazonプライム無料体験をご利用ではありませんか？その場合、自動更新設定をオフにしていないと30日後に有料会員へ移行します。年会費請求時より特典未使用であれば、キャンセルと同時に返金いたします。 https://t.co/B5d8ID3epv  SM
947745,@115821 @115850 @AmazonHelp  Can you provide me House of Marley customer care no.? My headphone is not working!,@344752 I'm sorry to hear that. Please get in touch with them here: https://t.co/6x7LIBacHh ^AU
550552,@AmazonHelp your customer support sucks. 5 calls and my package still isn’t here.,@248253 So sorry to hear about the poor experience! Has your package already passed the delivery date provided in your order confirmation e-mail? ^GS
286780,@115850  Your customer service number is also useless  (2/2) ORDER # 171-7071960-4441959,@184335 Please fill this form: https://t.co/pYHdlcj0Ot and I’ll contact you at the earliest.(2/2) ^HS
1263987,"@AmazonHelp Unable to return my item which is not working &amp; is of no use for me &amp; I don't need any replacement ,kindly return and refund it. https://t.co/n8qMbyTRiW",@220246 We only have a replacement option on electronic consumer goods. A refund on return will not be an option here. ^CB
505863,@AmazonHelp I'm only given a tracking code. No details about courier. It twlls me where the courier picked up my item but no other details,"@236036 You should be able to view this under the tracking information. You can also find this information in the shipping confirmation e-mail you received when the order was dispatched. If not, please reach us here via phone or chat here: https://t.co/qy3J24VGxb ^JS"
1415242,Then @115821 said that my package was delivered but come to find out it’s still in Milford like what? https://t.co/p50VZ4U4gp,@448876 I'm sorry your package wasn't delivered! Which carrier is scheduled to deliver your package here: https://t.co/Y5jpI9gRhE? ^TN
109875,@AmazonHelp top service. Common sense prevailed. You need to give some lessons to your live chat and call centre teams 👏👏👏👏,@140394 Thank you for the feedback. Let us know if there's anything else we can help you with. ^MI
1337991,"@AmazonHelp No they say ""Delivery Delay: Your Amazon package..is still on its way, but will arrive later than expected. And tracking info says the same",@432082 I'm sorry your delivery hasn't updated! Please reach out to us here so we can look into this for you: https://t.co/hApLpMlfHN ^BN
2890615,@115821 gets too big to fulfill orders?? 10 days passed and my order still hasn’t shipped!!,@801380 What is the delivery date we gave for the order? Have we emailed informing you about a possible delay?^SM
2318317,"@115850 @115850 #iphone8appQuiz , where are the results for the contest which were supposed to be announced in Oct.",@672055 You can check the winner list here: https://t.co/3sFHPGIJj1 ^RW
1342632,@AmazonHelp Says dispatched - it’s on its way... but had nothing to say it’s out for delivery. https://t.co/0CXc22z7Eq,@150492 I understand your concern. Parcels can be delivered up until 21:00. Keep us posted on this delivery. ^AL
1101903,@AmazonHelp 2/2 but I really need it tomorrow is there any changes I could get it delivered tomorrow too ?,@380006 Two-Day Shipping refers to transit time in business days! We can check the available options here: https://t.co/JzP7hlA23B ^ME
845255,@AmazonHelp Tracking has been the same. I’ve paid for it to be delivered by 1pm!! So my money has been wasted 😡 https://t.co/RjFaNSie09,@320914 I do apologize about the delay! Please give us a ring here: https://t.co/JzP7hlA23B so we can take care of it. ^TR
2634766,@AmazonHelp How do I get this site on desktop this url takes me to the home screen,@743826 Uh oh! Are you able to try from a different browser? ^SC
524289,Amazon Echo届いた https://t.co/MUHbwFPgxY,@241210 ご購入いただきありがとうございました。ぜひご活用くださいませ！😉 EK
513524,あれ？クレジットの明細見たらアマゾンプライム会費が…あれ？申し込んだ覚え無いんだけど？,@238184 (2/2)更新後に特典の利用がなければ、キャンセル手続き後に年会費の返金を承ります。詳しくはこちらをご確認ください。 https://t.co/JrKFIybs6n　MH
757139,"@AmazonHelp OK. Filled it out. Hopefully, a real human can now contact me to discuss. Hard to believe @115823 can't provide support for merchants.",@300938 Thank you for the update! I have confirmed that we have received the information you sent. Someone will be in touch soon! ^AL
2285807,"@118706 my order from amazon “937488__credit_card__” was suppose to be delivered to my house yesterday, it never delivered and USPS is the delivery carrier","@664220 I'm sorry your order hasn't been delivered yet. If you don't receive it by 8pm on Monday, please let us know by phone or chat: https://t.co/hApLpMlfHN ^MG"
2633041,"@AmazonHelp Sim, comprei alguns ebooks. Mas não comprei nada no valor de 1 real.","@743445 Neste caso sugiro para você entrar em contato com o banco para mais informações sobre esse valor de R$1,00. Quando entramos em contato com o banco para verificar o cartão pode ser criada uma autorização nesse valor. Por favor nos mantenha informados. ^NB"
152083,.@119625 could you please deal with your ego issues &amp; put a chromecast button on your app? You’re just spoiling the user experience &amp; losing people.,"@150753 You can watch Prime Video on smart TVs from Samsung, Sony, and LG. We don't have any announcement about Prime Video for other living room devices, but stay tuned. ^GD"
2859938,@AmazonHelp @115830   Unbelievable. Amazon warehouse 5 mins from home. 15hr delivery slot given. Not turned up! Apparent failed delivery attempt at 7.38pm. I WAS HOME..dont think so. Not good enough Amazon Prime! 😡 fuming,@794728 I'm sorry you haven't received your order yet; who was the listed carrier for this order? This info can be found via the link: https://t.co/aaDyEz1VgE ^WM
2619655,@AmazonHelp @115830 is this courier actually serious? Left parcels on a bench near a shed in a neighbours garden??? Parcels aren't there??? https://t.co/EVDVQLOjdL,"@740262 Hello, Cat! I am sorry for the experience you've had, this is not what we strive for with deliveries! We'd like to look into available options with you! Please contact us via phone or chat at the following link:  https://t.co/JzP7hlA23B ^MW"
1044194,@AmazonHelp @366906 Hi I ordered one item but have been sent two of the exact same and charged twice. Pls advise how to fix,@366907 Can you contact us here: https://t.co/JzP7hlA23B? ^MC
1041687,@AmazonHelp Negativo jamás recibió el correo electrónico simplemente la cuenta dicen que se bloqueó traté de hacer una cuenta diferente me pasó Exactamente lo mismo tengo dos cargos de $1 en mi tarjeta La cuenta está bloqueada y no puedo hacer mi compra,"@366353 Comprendo. En ese caso, recomiendo entrar en contacto directamente con nuestro Servicio al Cliente, a través de este enlace:  https://t.co/p41v5JNWOo ^CR"
784056,@115850 has delivered a defective product for the second time. And it has the same defect as the first time. +,"@307129 We'd like to take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0. We'll help! 2/2 ^PS"
419201,@AmazonHelp いえいえとんでもないです。アマゾンに登録したアドレスにはメールが届いた(ただし正しく表示はされない)のですが、アマゾンのサイトのメッセージセンターには今回のお問い合わせについてのメールが表示されていない、という状態です。説明がわかりづらく申し訳ないです。,@214978 ご不便をおかけしております。メッセージセンターに表示されていないとの事であれば、詳しく状況を確認いたします。こちらのURLよりカスタマーサービスまでお問合せ下さい。 https://t.co/7jVbD5pWFK EK
450842,fuck Amazon. I didn't sign up for Prime and now my accounts overdrawn. kill me please.,@221895 I'm so sorry for the inconvenience this has caused! We'd like to get to the bottom of this with you. Please call or chat with us here: https://t.co/hApLpMlfHN ^MH
879186,Is it possible to buy an Amazon Prime account in India with an Amazon Gift Card? @115850,@328723 Yes! You will be able to pay via Amazon pay balance for prime membership. ^SQ
25881,@119356 @AmazonHelp @1560 I have purchased a keybrd &amp;mouse mrp shows 787 bt bill amt 799 from amazon .. https://t.co/LA3QOEQZo0,"@121654 Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. 3/3 ^KA"
569149,@AmazonHelp 今しがた届きました。お騒がせしましたm(__)m,@253559 とんでもないことでございます。こちらこそ、ご迷惑をお掛けし申し訳ございませんでした。これからもhttps://t.co/st4oU5QbhPをどうぞよろしくお願いいたします。TN
140996,"@AmazonHelp The original order delivery date for the bracket was the 21st, it was then reordered via customer service for delivery today .... it hasn’t even yet left the warehouse",@147308 Have you received any emails to advise of why it hasn't dispatched yet? ^KI
595652,"@115830 Why do you keep signing me up to channel subscriptions? I don't them, if I did I'd ask for them.","@261144 This isn't our intention, sorry for any inconvenience! You can view and manage your active video subscriptions from the ""Manage Your Video Subscriptions"" page in Your Account. Learn more: https://t.co/v5xZDR64y6 ^JE"
138093,@AmazonHelp The estimated date was today but now it says.   ‘ Delivery date pending’,"@147108 Sorry to hear that, have you received any emails in relation to the order? ^JJ"
649708,"@AmazonHelp ... wenn das Angebot zeitlich (!) Noch nicht abgelaufen ist, sondern nur von der Menge, ist ein entfernen noch möglich. Ist das Angebot auch zeitlich abgelaufen, fehlt der Button.","@274438 Ok - danke fürs Feedback. Den Wunsch nach einem Button zum Entfernen gebe ich gerne weiter. Generell verschwindet der Artikel dann aber, wenn er komplett abgelaufen ist. Gruß ^NW"
218988,"@AmazonHelp why r you not understanding ..
there r not showing any option relating to my issue after choosing any of ordee","@168215 Due to carrier constraints, we are not able to provide cash on delivery to a few pin codes. (1/n) ^SV"
1216261,@115830 https://t.co/9MBjUQkZ6U not happy this is the second amazon delivery that's hasnt arrived #poorservice https://t.co/Ai8K6Tnv97,@405394 Sorry for the inconvenience! Have you tried all these steps to locate your parcel: https://t.co/WrEZtluSt0 ? Let us know! ^JE
1678565,@AmazonHelp This isn't even two days after it comes out but THREE (i have prime) and I ordered this in August!! What's the point?!?,@510542 I'm really sorry Molly ^AT
274885,Thanks @115850 for the invite.. That was quick.. #AmazonEcho https://t.co/H2nMLRS9hP,@181671 Congratulations for the invitation. Grab one soon. ^SH
180384,"@AmazonHelp As per tweet above, your Android app advertises FREE delivery on items from your Global Store but then adds delivery costs at checkout",@158427 This item is sold by a third party seller called Amazon US who can charge shipping costs I'm afraid. ^KM
1188500,"@AmazonHelp ha! Awesome, keep up your 'spirit' (as a product category). Then @115850 would be a perfect place to by both: spirit &amp; 'chakna' 😅😀",@399487 Amen to that! Thanks for sharing your experience with us. ^MJ
829526,@AmazonHelp The same last time you told thats why i placed my order again,"@206022 I know this has been a disappointing experience for you, I've forwarded this to the concerned team. ^RD"
2898677,"コンテンツ利用料金の精算確認が取れません。本日ご連絡なき場合には法的手続きに移行致します。アマゾンジャパン（株）窓口(0363844947)

SMSで頭が非常に悪そうな詐欺メッセきたのでまんまさらしておきます＼(^o^)／",@803083 Amazonを騙るEメールやSMSを受信された場合、連絡したり個人情報を登録したりしないようご注意ください。なお、当サイトからのEメールかどうかの識別方法については、リンクのヘルプページをご参照ください。https://t.co/xWXio7AP2Z TN
605181,@AmazonHelp By sending you another email? That’s ridiculous!,@155883 Sorry to hear of the issues you had with your order. Please request a call back from the link provided by ^VS so we can assist you further. ^ES
838652,So @115821 you mind explaining to me why something I was supposed to receive today hasn't even been shipped yet? why even offer pre-order? https://t.co/JuFTuf4rAT,"@319556 Hey, when you placed the order what delivery date where you given? ^RS"
2292927,"@116935 

Dear @116935
I know you must be super busy, so I will make this brief: Because You Listened to The Pogues....The Essential Celine Dion? WTF?","@665868 I'm sorry for the recommendation, We'd appreciate your feedback through the Amazon Music app through Contact Us. ^RR"
277280,@AmazonHelp i have ordered a phone recently i have called Amazon they said cashback will be credited in 10 days but it was 15 days now till pending,"@182233 Apologies, Ashish. I’d like to assist you. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^NK"
2349478,"@AmazonHelp hello, my order #111-4536834-3778627 hasn't been updated in a week. how can I know if there's an issue with it? thanks.","@679134 Hello! With Twitter, we are unable to access any account or order information. Have we missed the expected delivery date? What does the tracking display? Please, let us know!  https://t.co/Y5jpI9gRhE ^JE"
657914,@115821 y sus black friday deals. Son lo  mejor que le ha pasado al mundo. Gracias por tanto amor ❤,"@276622 ¡Hola, Isa! Nos encanta consentirte. 😊 Cuéntanos, ¿ya has realizado compras aprovechando las ofertas? ^AA https://t.co/C6dSAWGlm8"
2987259,"Why have you lied to me @115821.... First you take several days to ship this out, then you charge me twice over a single order and now this? Why have you done this to me I've been a loyal Amazon customer since 2013.... https://t.co/1SYAuBKEIl","@823674 Can I ask, what was the original delivery date given to you on the confirmation email you received when you placed this order please?^GA"
1357717,"#AmazonIndia delivers junk battery,refuses to entertain return filed after 24 hours of delivery ORDER # 406-2524222-8704336 for Prime member",@436544 Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. (2/2)^YP
2456022,Amazon Primeビデオは見放題だよ！Prime Musicも聞き放題！Prime Readingも読み放題！買い物の送料もお急ぎ便も無料！学生のみんなはStudent会員！6ヶ月無料＆年会費1900円だよ！年だよ！月じゃないよ！（社会人でも3900円／年）どうやって高額利用するんだよ！みんなPrime会員になろう（露骨な宣伝）,@703545 （´-`）.｡oO（こちらにAmazonプライムについてのヘルプページがございますので、もしよろしければ。https://t.co/qjaFIyMkEk ）TN
1664424,When @115830  make you think you're getting your Xbox on release date but actually you're not but here's a £5 voucher 🙄🙄 shite.,@507251 Sorry to hear there's been an issue! What info has been provided about the delay? ^TS
873751,"@AmazonHelp So, any update on when help will be coming?",@249367 We always strive to meet the provided delivery date. We'd like to look into this for you: https://t.co/Movi3n2bvY ^SH
2184566,@AmazonHelp They are telling me to wait and i have waited alot please send your social media team to invetigate it,"@325008 I get your concern, Ishu. We've responded to you here: https://t.co/vs182EclSP ^BA"
1245379,@AmazonHelp hi - how do I buy a gift card in the US for Amazon Australia? Ideally send via email?,"@380178 I'm sorry, Amazon branded gift cards are not currently available for purchase for/in our Australian marketplace. ^JR"
2290396,"@115850
Dear Sir,
Please help me.. check the attachment.. https://t.co/Xd7Z7IxCSU","@665325 As per the terms and conditions, Amazon pay balance is having no option of transfer to bank accounts. For more clarifications refer to the link here: https://t.co/08eLVUhLOQ. Appreciate your understanding. ^MJ"
2674328,"@AmazonHelp You're not closing an amazon account that I have no idea what the email is, which charges my bank account 7.99 a month.","@270228 I'm sorry you feel this way! When you contacted us, what options/information were provided? ^AB"
95326,Bon bah la prochaine fois je prendrais pas le Prime de @120533 . Je paie pour avoir les colis + tôt mais avec @120534 ...,"@136727 Bonjour, je suis sincèrement désolé du désagrément causé. Pourriez-vous me préciser qu'indique le suivi du transporteur s'il vous plaît? ^FA"
2616354,"Et... 21 jours après la commande, 11 jours après son expédition, je n'ai toujours pas reçu mon livre commandé chez @115821 #TheFinalDossier ... Merci @114601 , c'est vraiment honteux ! 🤬🤬 #TwinPeaks https://t.co/WuldpuNrKX","@739514 Bonjour, je suis désolée pour le retard de livraison. Quelle est la date estimée de livraison SVP ? ^SM"
1468366,アマゾンの段ボールの中に入ってる📦 https://t.co/lkBGzAVpZA,"@460820 Amazonをご利用いただきありがとうございます！
(*´ω｀*).｡oO(遠くを見つめてる・・・・かわいい・・・😍😍😍)　MH"
763071,did my landlord take it? did someone steal it? is amazon lying? who's to say,"@302338 I'm sorry about the poor experience, Sydney! Is there an order that's late? If so, what's status? https://t.co/Y5jpI9gRhE ^FR"
1912130,@AmazonHelp got me earphone @951 but with fake product seal. Prodcut I'd 408-2546981-1130729 https://t.co/N8dq3OyVAX,"@393065 My apologies for the experience you've had with the package. Please reach out to us via: https://t.co/r9rS5g8P9o and we will check on this. 

Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^KS"
272479,ついにAmazonプライムの無料体験申し込んでもうた．．．解約忘れないようにしなきゃな。てかほんとに明日届くのかなー。,"@181037 アマゾンです。有料会員への移行をご希望でない場合はアカウントサービスより自動更新の設定をご鉛鉱ください。https://t.co/vztC0Nc80h
なお、無料体験中も全ての特典がご利用いただけますので、ぜひ、色々とお楽しみくださいね！ET"
2131770,@AmazonHelp Need advice re: purchase from wish lists. Can you help?,"@627369 Hi, how can we help? ^JJ"
1520084,"@AmazonHelp amazon directamente, fue un pedido con envio gratis","@472561 Recomiendo entrar en contacto con nuestro Servicio al Cliente, para que verifiquen lo ocurrido: https://t.co/beR78zMMYB ^CR"
180488,"@AmazonHelp resposta de retorno. Sinceramente, já tinha ouvido que vocês fazem isso, mas não acreditei. E eu estou SEMPRE divulgando links de vocês","@158442 Para uma assistência imediata, contata nosso SAC diretamente pelo telefone para que possam verificar: https://t.co/qGpkDwGRhX. ^DA"
